Date,Tweet,Stock Name,Company Name,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_compound,sentiment_label
2022-04-24,"Earnings next week!

$KO
$ATVI
$AMP
$MSFT
$GOOGL
$V
$CNI
$PEP
$RTX
$GE
$EW
$WM
$GM
$WBD
$ENPH
$TECK
$FB
$TMUS
$QCOM
$PYPL
$AMT
$BA
$NOW
$CME
$CP
$F
$ALGN
$SPOT
$APPL
$AMZN
$MA
$LLY
$TMO
$MRK
$INTC
$MCD
$SNY
$CAT
$NOC
$ROKU
$XOM
$CVX
$AZN

And many more: https://t.co/lNGVHenXDO https://t.co/DOy1K9Ohvo",INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-04-25,"MAJOR WEEK FOR EARNINGS HIGHLIGHTED THE ONES I AM WATCHING. 

$TWTR $AMZN $MSFT $GOOGL $TSM $AAPL $INTC $PYPL $BA $WM $CAT $MMM $KO $SPOT $TDOC $F $PINS $QCOM $ROKU $HOOD $MA $MCD $XOM https://t.co/1X0cGJaY2J",INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-04-25,"This week is PACKED 🤯

$GOOG $V $MSFT $CSGP $META $SPOT $PYPL $PINS $TDOC $AMZN $AAPL $EVO $ROKU $MA $INTC $ROKU $HOOD https://t.co/FAAilXtl4f",INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-04-27,Bought 4 shares of $INTC at $45.12 and 1 share of $DIS at $115,INTC,Intel Corporation,0.0,0.732,0.268,0.5267,Positive
2022-04-28,"Earnings tomorrow:

$AAPL Apple
$TWTR Twitter
$AMZN Amazon 
$ROKU Roku 
$MA Mastercard 
$MCD McDonalds 
$INTC Intel 
$HOOD Robinhood",INTC,Intel Corporation,0.0,0.909,0.091,0.1779,Positive
2022-04-28,"A lot of earnings after market.

Their implied moves:

$AAPL +/- 5.2%
$AMZN +/- 6.2%
$FSLR +/- 7.2%
$GILD +/- 3.4%
$HOOD +/- 11.6%
$INTC +/- 6.3%
$ROKU +/- 15.8%
$TEAM +/- 10.0%
$WDC +/- 7.1%

https://t.co/lNGVHenXDO",INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-04-28,$INTC CEO says semiconductor shortage will last until 2024,INTC,Intel Corporation,0.2,0.8,0.0,-0.25,Negative
2022-04-28,EARNINGS: Intel Q1 EPS $0.87 Adj. vs. $0.81 Est.; Q1 Revs. $18.35B vs. $18.31B Est. • $INTC https://t.co/DyneXDAzB0 https://t.co/gYWAyZHVV2,INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-04-29,"Bought 8 shares of $INTC at $44.31, 1 share of $TROW at $124.78, and 2 shares of $WBA at $43.24",INTC,Intel Corporation,0.0,0.72,0.28,0.6808,Positive
2022-04-29,"Market Recap:
https://t.co/zml5dxC0q0
The economy is starting to crack + GDP is down + Elon Musk dumps $4 Billion of Tesla shares, more dumping coming? + Earnings Reviews $MCD $CAT $HSY $AMZN $AAPL $INTC + Charts $SPY $QQQ $IWM $DXY $TLT $GLD $VIX $AAPL $TSLA $BTC $AMC https://t.co/2ZECGLyzKX",INTC,Intel Corporation,0.101,0.857,0.042,-0.4754,Negative
2022-05-01,"Here are some tickers that have very cheap premiums and good liquidity for those w small accounts. Kept it to one ticker per theme 

$PFE healthcare
$M discretionary 
$BAC financials
$MO staples
$T communications
$NIO China 
$PLUG growth
$CCL travel
$INTC tech / chips 
$XOM oil",INTC,Intel Corporation,0.0,0.889,0.111,0.6705,Positive
2022-05-01,"$INTC CEO says the chip shortage will ""drift"" 2024",INTC,Intel Corporation,0.2,0.8,0.0,-0.25,Negative
2022-05-02,"Good morning TRADERS 💥👍

Great to be back and sharing the #stickynote 🤑💪

$NIO on watch after a delivery miss 🚗
$AAPL should re test the $158 level if we test and I will look to fade that until a $161 move higher 📈

$HOOD short, should be easy, let's see💯
$FB $INTC watch https://t.co/YzZAUfdg46",INTC,Intel Corporation,0.056,0.772,0.172,0.8625,Positive
2022-05-03,"Now come on now people. You know I'm still #shadegang for life. So to all the $INTC folks out there just know this, you ain't in this boat with us here on the $AMD side... Need a visual. I got you! Your math ain't mathing #amdearnings #amdvsintel https://t.co/0ht4EwaaSE",INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-05-03,"$INTC $AMD

$INTC from 2018 revenue $70.848B to FY22 guidance of $76B

$AMD from 2018 revenue $6.475B to FY22 guidance of $26.3B 🔥",INTC,Intel Corporation,0.098,0.902,0.0,-0.34,Negative
2022-05-04,"$AMD is up 2620% since Lisa Su became CEO in 2014 or a 54.51% CAGR.
$INTC is up 62% since Lisa Su became CEO in 2014 or a 6.60% CAGR, 

Intel has had 3 CEO's since then. https://t.co/DemAzcQmLV",INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-05-06,"Some 528,000 manufacturing jobs have been added to U.S. economy in first four months of 2022 - fastest pace in half a century. President heads to Ohio shortly to talk this up. He'll certainly mention microprocessor giant #Intel's $20 billion investment in new fabs there $INTC",INTC,Intel Corporation,0.0,0.949,0.051,0.34,Positive
2022-05-06,"Bought 1 share of $TROW at $124.78, 4 shares of $INTC at $43.85, and 1 share of $DIS at $109.43",INTC,Intel Corporation,0.0,0.72,0.28,0.6808,Positive
2022-05-10,"Intel Corp, $INTC, has launched a new chip called Gaudi2 focused on artificial intelligence computing, as the chip manufacturer makes a bigger push into the AI chip market.",INTC,Intel Corporation,0.0,0.776,0.224,0.7351,Positive
2022-05-15,"Dividend Lineup:
$XOM $528, $INTC $82, $WFC $75, $SBUX $50.

Great men of the past have always loved DIVIDENDS. 

“Do you know the only thing that gives me pleasure? It’s to see my dividends coming in.”
~JD. Rockefeller~ 1839 - 1937. 

Are you receiving any dividend next month? https://t.co/FF9CDFRYig",INTC,Intel Corporation,0.0,0.792,0.208,0.9195,Positive
2022-05-16,"US Senator Richard Blumenthal disclosed that an investment fund managed by his wife’s family bought between US$250,000 and $500,000 of Intel Corp. stock just weeks before he voted to approve US$52 billion in semiconductor industry subsidies, media report. $INTC #semiconductors",INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-05-16,"JUST IN:

Senator Richard Blumenthal and his wife’s investment fund bought up to $500,000 of Intel, $INTC, stock just weeks before he voted to approve $52 billion in semiconductor industry subsidies, which Intel directly benefits from.

https://t.co/lodTLfc2N5",INTC,Intel Corporation,0.0,0.933,0.067,0.3818,Positive
2022-05-17,"Here’s a list of great dividend stocks in the IT sector💰

$TXN Texas Instruments
$CSCO Cisco 
$AAPL Apple
$MSFT Microsoft 
$INTC Intel
$NVDA Nvidia
$ORCL Oracle
$QCOM Qualcomm
$MA Mastercard
$TSM Taiwan Semiconductor

Are you holding any of these?",INTC,Intel Corporation,0.0,0.907,0.093,0.6249,Positive
2022-05-19,"Intel, $INTC, shareholders voted last week against the company’s compensation for its top executives.",INTC,Intel Corporation,0.0,0.878,0.122,0.2023,Positive
2022-05-20,"🎯Stock Buys
1 share $GOOG $2,155.25
5 shares $INTC $40.65
1 share $MSFT $248.25
2 shares $BBY $69.88
1 share $AAPL $133.42
4 shares $MAIN $35.64
2 shares $MPW $17.83
2 shares $TOR $25.74
2 shares $AOS $56.75
1 $NVDA $159.72
1 $WHR $168.97
1 $SMG $88.75
What did you grab? 🔽",INTC,Intel Corporation,0.0,0.694,0.306,0.9413,Positive
2022-05-23,"Intel $INTC is an amazing investing case to look at.

If you bought shares starting 2015, you'd have made 2% CAGR returns up to now.
Revenues increased 40% in that period, and Net Income 118%.

Debt ratio similar, and shares outstanding declined due to buybacks:",INTC,Intel Corporation,0.045,0.699,0.256,0.8957,Positive
2022-05-24,"Here's the intro of today's #MarketOutlook video from @MarketScholars
 
Watch the full video for free here:

https://t.co/JZW2CSmpir

Mentioned: $SPY $SPX $QQQ $IWM $RUT $UUP $TNX $TLT $EEM $EFA $USO $VIX $BTC $PFF $DVY $HYG $AMZN $SNAP $GOOGL $FB $TWTR $JPM $BBY $MRK $NOBL $INTC https://t.co/NIzUvN8RWQ",INTC,Intel Corporation,0.0,0.875,0.125,0.7297,Positive
2022-05-24,"CNBC ""How quickly do you think we can get to a place where we are independent of the need for chip manufacturing in Taiwan?”

Intel CEO “Never.”

CNBC “Never?”

PG “Never. ...What we're saying is we need more balanced geographic supply chains."" $INTC $TSM https://t.co/k5tTaAMR9x",INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-05-26,"Meteor Lake Die Shot &amp; Architecture Analysis
Why is Intel 4 only a 40% area reduction vs Intel 7 with identical structures?
Analysis on Redwood Cove and Crestmont, Foveros Omni, use of TSMC N3, SOC/IO chiplets, BOM
Co-written with @Locuza_ 
$INTC $TSM $AMD
https://t.co/AX60kmJNar",INTC,Intel Corporation,0.083,0.917,0.0,-0.5994,Negative
2022-05-26,"Nvidia continues to prove that it’s a growth stock and a steward of capital, with record qrtly revenues of $8.29B, up 46% YoY and cash reserves up 83% in one year. Nvidia’s price to free cash flow valuation, however, has dropped nearly 50% in the last 6 months:

$NVDA $AMD $INTC https://t.co/kiHOz1L5QX",INTC,Intel Corporation,0.0,0.894,0.106,0.7096,Positive
2022-05-27,"$AMZN is the leader in the cloud and to maintain this lead, the company has had to ramp spending. Capex has risen nearly 300% since Q1 2020. Even while FAANG does hiring freezes, capex spending on data centers remains historically very high.

 $NVDA $AMD $INTC $MRVL https://t.co/AtxlxuaRBb",INTC,Intel Corporation,0.023,0.977,0.0,-0.0258,Neutral
2022-05-29,IMO $INTC INTEL WILL OUTPERFORM $NVDA NVIDIA IN THE NEXT 5 YEARS (2022 - 2027.),INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-05-30,"Reminder, Senator Richard Blumenthal and his wife’s investment fund bought up to $500,000 of Intel, $INTC, stock just weeks before he voted to approve $52 billion in semiconductor industry subsidies, which Intel directly benefits from.

https://t.co/lodTLftEbF",INTC,Intel Corporation,0.0,0.931,0.069,0.3818,Positive
2022-06-01,DO YOU GUYS KNOW I OWN INTEL $INTC  ????,INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-06-03,"Here's the intro of today's #MarketOutlook video from @MarketScholars 

Watch the full video for free here:

https://t.co/vQUzIEczDK

Mentioned: $SPY $SPX $QQQ $IWM $RUT $UUP $TNX $HYG $EEM $EFA $USO $GLD $AMZN $MSFT $FB $META $INTC $MDT $NVDA $NFLX $PYPL $AMD $GOOGL $TSLA $EBAY https://t.co/p2sXdY6xBj",INTC,Intel Corporation,0.0,0.873,0.127,0.7297,Positive
2022-06-06,"Apple unveiling an all new MacBook Air powered by the new M2 chip.

""They're beating intel at their own game,"" says Wedbush's @DivesTech $AAPL $INTC https://t.co/GY5MFOwGlL",INTC,Intel Corporation,0.107,0.893,0.0,-0.4588,Negative
2022-06-08,"🐳 news:

- CDC: no monkeypox masks
- Gas at all time highs
- $GS: oil $140 
- $NVDA x $INTC
- Yellen: I could have used a better term than transitory
- Musk, $TWTR financing on hold
- Ken Griffin x crypto
- World Bank: weak growth
- $SHOP: 10:1
- Futures: https://t.co/nH5RI94Tsz https://t.co/FRLSjB4TfL",INTC,Intel Corporation,0.081,0.831,0.088,0.1027,Positive
2022-06-08,"You DO NOT NEED TO TRADE EVERY NICHE. If trading $FB $AMZN $INTC $NFLX options work for you, God bless, trade away. If you like day trading $AERC $HUSA type runners, by all means do it. If you like #HODLING on #crypto scams, God bless. Just find something you love &amp; stick with it",INTC,Intel Corporation,0.055,0.669,0.276,0.9217,Positive
2022-06-09,"You can find dividend stocks in many different sectors💰

Tech💰
$AVGO
$TXN
$MSFT
$INTC

Industrials💰
$CAT
$HON
$LHX
$MMM

Retail💰
$WMT
$TGT
$COST
$HD

Healthcare💰
$PFE
$JNJ
$MRK
$ABBV

Real Estate
$O
$PLD
$STAG
$MAIN",INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-06-10,"I like the current prices of $ALV $TXN $TROW $INTC and $CAST

I NEED MORE MONEY 💰 

2 weeks until next salary 🤞",INTC,Intel Corporation,0.0,0.906,0.094,0.3612,Positive
2022-06-10,If you own Intel $INTC and have lost money please forward all complaints to @gurgavin,INTC,Intel Corporation,0.259,0.622,0.119,-0.4019,Negative
2022-06-16,"Interview w/ @CarlQuintanilla @JonFortt @dee_bosa at 11AM ET on: 1) S&amp;P correlation/addiction to Fed policy, 2) the big positioning changes in longs &amp; shorts necessary to make money, 3) upcoming Q2 earnings w/ $TGT $MSFT $INTC negative guidance foreshadowing the ugliness to come",INTC,Intel Corporation,0.153,0.847,0.0,-0.8126,Negative
2022-06-16,"🧱Thursday Dividend Stock Buys🧱
$LEG 10 shares
$MDT 2 shares
$CNQ 12 shares
$TXN 1 share
$MMM 1 share
$PRU 4 shares 
$INTC 5 shares 
$MO 15 shares 
$AOS 2 shares
$LOW 2 shares
$MFC 20 shares *new position
$CMI 2 shares
$MS 2 shares
$SCHD 4 shares
$SNA 2 shares
What did you buy?",INTC,Intel Corporation,0.037,0.527,0.435,0.9725,Positive
2022-06-17,"AMD – To Infinity And Beyond
A bit late because of the awesome thumbnail, but covered stuff a lot of others didn't.
CDNA 3 MI300 specifications
Infinity Fabric 4 and custom silicon strategy
AMD CPU area efficiency
XDNA and AIE
2023 EPS estimates
$AMD $INTC
https://t.co/M9eQC36L2R",INTC,Intel Corporation,0.0,0.884,0.116,0.7003,Positive
2022-06-19,How it started and how it’s going. 2/3 recommended are in Single digits. Is the the gen Z cramer? $SOFI $PLTR $INTC. Is $INTC off to single digits? https://t.co/EM9sirEvCx,INTC,Intel Corporation,0.0,0.928,0.072,0.2869,Positive
2022-06-22,"Marjorie Taylor Greene purchased 15k in $PG, 15k in $INTC, 50k in $UPS, 15k $GS, 50k in $HD, and sold 50k in $COST, 50k in $V on June 10th. Also sold 50k in $QQQ as a loss. 

Reminder she said war is very profitable after investing in war companies. 

Link https://t.co/Mf9022Vvmb https://t.co/Y0cFsZVD42",INTC,Intel Corporation,0.165,0.783,0.052,-0.785,Negative
2022-06-24,"Some solid companies are trading at prices we haven’t seen in years…

These companies are the same price as they were in 2017.

$INTC Intel $37
$NFLX Netflix $179
$META Meta $157",INTC,Intel Corporation,0.0,0.951,0.049,0.1531,Positive
2022-06-27,"Semis [NTM] P/E:

$NVDA 31x
$ASML 24x 
$AMD 17x
$TXN 17x
$MRVL 16x
$ADI 15x
$TSM 14x
$AVGO 13x
$NXPI 11x
$INTC 10x
$MCHP 10x
$STM 10x
$ON 10x
$QCOM 9x
$SKWS 9x
$MU 5x

💽Not exactly excessive.",INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-06-30,"Intel design teams are in shambles!
Much longer than $AMD to go from chip power-on to shipments!
Icelake power-on Dec 2018, launch Apr 2022, +28 months
Sapphire Rapids power-on Jun 2020, +28m = Oct 2022
GNR hasn't powered-on, can it make 2024 launch?⚰️
via @SkyJuice60 
$INTC $AMD https://t.co/kz5NfRppgU",INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-07-05,Bought 2 shares of $INTC at $35.74 and 2 shares of $MO at $41.62,INTC,Intel Corporation,0.0,0.732,0.268,0.5267,Positive
2022-07-07,"TSMC has lost a key executive to Intel, media report. VP of Ecosystem Development Suk Lee, who leads TSMC's Open Innovation Platform and is a nearly 14-year veteran at TSMC, left for Intel in June. $TSM $INTC https://t.co/1gxs558TS1",INTC,Intel Corporation,0.056,0.88,0.064,0.0772,Positive
2022-07-07,"U.S. chip stocks rise after upbeat Samsung results

Chip stocks including $INTC, $NVDA and $QCOM rise ~1% before the bell",INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-07-07,"100% FREE 👇 

https://t.co/cDO4uFX42f

$SPX $QQQ $SPY $AAPL $BABA $NFLX $BA $COST $TSLA $SQ $FB $GLD $BAC $MRNA $ZM $PTON $NVAX $NVDA $PYPL $NKLA $AMD $AMZN $MSFT  $SNAP $CCL $DAL $BABA $TWTR $NOK $CSCO $PENN $INTC $ACB $CRON $LUV $INO $NIO $VIX $F $GE $TWTR $RCL $MU $DIS",INTC,Intel Corporation,0.0,0.925,0.075,0.6166,Positive
2022-07-11,$AMD $INTC Stay Away from AMD and Intel Shares amid a “much weaker 2H outlook.” - Barclays,INTC,Intel Corporation,0.144,0.746,0.109,-0.1779,Negative
2022-07-13,"Here's the intro of today's #MarketOutlook video from 
@MarketScholars 

Watch the full video for free here:

https://t.co/kKsnCcFh40

Mentioned: $SPY $SPX $QQQ $IWM $RUT $USO $GLD $BTC $EEM $EFA $TNX $AAPL $TXN $XEL $CRSP $CMI $INTC $AMGN $GLW $TROW $SNPS $K $TWTR $BA $LUV $UNP https://t.co/fPtfBLXSPY",INTC,Intel Corporation,0.0,0.875,0.125,0.7297,Positive
2022-07-15,"Didn’t post $Intc on here , w 38c because I don’t want ppl just to dive in anything I type. If you guys promise to be smart I’ll post strikes n not just leave clues like baba and Tlry today , any strike on either went 2-600%

Yes or no ???? 🐸💜 https://t.co/2W4ru7GcFt",INTC,Intel Corporation,0.089,0.657,0.254,0.8912,Positive
2022-07-15,"Why is it a hot topic? → $INTC has delayed the launch of a $20B manufacturing facility in Ohio until Congress passes the bill.

Chip maker CEO's say it's ""vital to national security given that the U.S. is increasingly reliant on manufacturing from Asia, especially Taiwan.""",INTC,Intel Corporation,0.038,0.84,0.122,0.4939,Positive
2022-07-16,"When the dog moves, the tail wiggles, chips bill next week on Tuesday...all look constructive. $NVDA 165/170/175 or rejects n 155/150 again 
$AMD 82 / 85 / 88 poss if can hold here or 80/77/75 
$INTC 40 magnet ?? may get hot off this spot ...if rejects its 37.50/36 again :( https://t.co/peSxrMem3T",INTC,Intel Corporation,0.165,0.835,0.0,-0.8645,Negative
2022-07-17,"💡 TRADE IDEA:
                $INTC 39.5C 7/22 .34*

* Speculative Chips play
* Flow Trade",INTC,Intel Corporation,0.0,0.774,0.226,0.4215,Positive
2022-07-18,"@muddywatersre Intel is currently earning 15% on its capital (despite their “struggles”), and has $45B in cash and investments on its balance sheet. They do not need taxpayer assistance to make strategic decisions in their own best interest. $INTC",INTC,Intel Corporation,0.0,0.837,0.163,0.802,Positive
2022-07-18,On this day in 1968 Intel $INTC was founded https://t.co/dLJYr7Ruw3,INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-07-20,"The Senate will now try to pass the CHIPS bill, helping $INTC, $NVDA + other American semiconductors.

On June 17th, Paul Pelosi’s bought $5 million more $NVDA shares, totalling 20,000 shares in $NVDA.

Since Pelosi's purchase, $NVDA rallied 12%, nearly 20% off lows.

Incredible.",INTC,Intel Corporation,0.037,0.822,0.141,0.6222,Positive
2022-07-20,"The Senate will now try to pass the CHIPS bill after approval last night, helping $INTC, $NVDA + other semiconductors.

Nancy Pelosi stressed the importance of passing the bill.

On June 17th, Paul Pelosi’s bought $5 million $NVDA shares, totalling 20,000 shares in $NVDA.",INTC,Intel Corporation,0.046,0.722,0.232,0.8316,Positive
2022-07-20,"Which of these beaten down dividend stocks would you rather buy today?

$T AT&amp;T
$INTC Intel
$MMM 3M",INTC,Intel Corporation,0.141,0.859,0.0,-0.4215,Negative
2022-07-20,"Micron has over $10 billion in cash. Intel has, what, $40 billion? 

Both have spent many billions on buybacks, not to mention dividends.

Why do big chip companies need taxpayer subsidies?

$MU $INTC https://t.co/I4cTwaWzhD",INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-07-20,"China’s SMIC Is Shipping 7nm Foundry ASICs
To be abundantly clear, China’s SMIC is shipping a foundry process with commercially available chips in the open market which are more advanced than any American or European company.
$TSM $SMIC $INTC $GFS $ASML
https://t.co/MZigIn3eUd",INTC,Intel Corporation,0.0,0.891,0.109,0.5984,Positive
2022-07-20,"The chart below depicts why America must act soon to move semiconductor manufacturing onto our soil. 

$INTC $MU $TXN $LRCX $AMAT $AMD $NVDA $MRVL https://t.co/95f1jkVFqM",INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-07-22,"The CHIPS Act rewards manufacturing cos at the expense of our leading design cos, which could hinder our global lead in innovation. FABS Act is better IMO, where both manufacturing and design are rewarded.

Discussed with @cvpayne here: https://t.co/5jXHUvJuZM

$INTC $AMD $NVDA https://t.co/CpeRGXVuV2",INTC,Intel Corporation,0.0,0.768,0.232,0.8957,Positive
2022-07-23,"Clear your calendar, because this week is going to be a rollercoaster 😍

Tell me, which earnings are you looking forward to?

$ULVR $NXP $MSFT $V $MMM $UPS $KO $TXN $META $GOOG $AMZN $BN $QCOM $BMY $KMB $CB $STAG $ADP $AAPL $PFE $MO $SHEL $HSY $INTC $TROW $XOM $ABBV $CVX $PG https://t.co/mmw4cOVE0m",INTC,Intel Corporation,0.0,0.904,0.096,0.6808,Positive
2022-07-23,"Earnings next week.

$NEM
$CDNS
$NXPI
$ARE
$BRO
$PKG
$PRM
$MSFT
$GOOGL
$V
$KO
$MCD
$UPS
$TXN
$RTX
$MDLZ
$CB
$MMM
$GE
$UBS
$GM
$META
$TMUS
$QCOM
$BMY
$BA
$F
$SHOP
$SPOT
$AAPL
$AMZN
$PFE
$MA
$MRK
$TMO
$INTC
$VALE
$ROKU
$XOM
$PG
$ABBV
$SONY
$CVX

&amp; many more

https://t.co/lNGVHeFz2o",INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-07-23,"💥BIG WEEK OF Q2 EARNINGS AHEAD 👀👀

*Mon: -
*Tues: $GOOGL $MSFT $V $UPS $KO $MCD $GM
*Wed: $META $SHOP $BA $F
*Thurs: $AAPL $AMZN $INTC $PFE $MA
*Fri: $XOM $CVX

$DIA $SPY $QQQ $IWM $VIX https://t.co/4vAXUdXGFO",INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-07-23,"$tsla $Amzn $intc $Pton 

I’ll keep typing these out. Lot of messages saying it’s helping. Hope a few ppl not on the bus or who are but can’t listen in all day banked. 

Have a good weekend Everyone. Hit the ground running Monday 🐸💜 https://t.co/3XE92lH9HN",INTC,Intel Corporation,0.0,0.769,0.231,0.9217,Positive
2022-07-24,"Earnings next week.

$NEM
$CDNS
$NXPI
$ARE
$BRO
$PKG
$PRM
$MSFT
$GOOGL
$V
$KO
$MCD
$UPS
$TXN
$RTX
$MDLZ
$CB
$MMM
$GE
$UBS
$GM
$META
$TMUS
$QCOM
$BMY
$BA
$F
$SHOP
$SPOT
$AAPL
$AMZN
$PFE
$MA
$MRK
$TMO
$INTC
$VALE
$ROKU
$XOM
$PG
$ABBV
$SONY
$CVX

&amp; many more

https://t.co/lNGVHenXDO",INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
2022-07-24,"HUGE EARNINGS WEEK AHEAD HIGHLIGHTED THE ONES I AM WATCHING 

$AAPL $AMZN $META $INTC $MSFT $PFE $MA $SHOP $BA $TSM $V $UPS  $XOM $TDOC  $KO $F $ROKU $QCOM $TLRY $GM $GE $SPOT $MO $MCD $SPOT $RTX $WM $PG https://t.co/UFlosjuESy",INTC,Intel Corporation,0.0,0.926,0.074,0.4648,Positive
2022-07-24,"💥This Week's Most Notable #Earnings:

*Mon: $WHR $NXPI $NEM
*Tues: $MSFT $GOOGL $V $UPS $KO $MCD $CMG $GM $GE $MMM $RTX
*Wed: $META $SHOP $ETSY $TDOC $SPOT $QCOM $BA $F
*Thurs: $AAPL $AMZN $INTC $ROKU $LUV $MA $PFE $MRK $TLRY $MO $X
*Fri: $XOM $CVX $PG $CL $ABBV $AZN

$SPY $QQQ https://t.co/Kl18VCIwCz",INTC,Intel Corporation,0.0,1.0,0.0,0.0,Neutral
