Date,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_compound,Stock Name,sentiment_label
2021-09-30,0.015666666666666666,0.8486666666666666,0.13566666666666666,0.47246666666666665,META,Positive
2021-10-01,0.023454545454545454,0.914,0.06245454545454546,0.23090000000000002,META,Positive
2021-10-02,0.029,0.786,0.185,0.86,META,Positive
2021-10-03,0.075,0.783,0.141,0.2769,META,Positive
2021-10-04,0.071390625,0.854328125,0.0743125,0.0461671875,META,Neutral
2021-10-05,0.05987096774193549,0.8352258064516129,0.10493548387096775,0.1372935483870968,META,Positive
2021-10-06,0.026833333333333334,0.89175,0.08133333333333333,0.295875,META,Positive
2021-10-07,0.013416666666666667,0.9105833333333333,0.07591666666666667,0.35710833333333336,META,Positive
2021-10-08,0.031,0.933,0.036,-0.05135,META,Negative
2021-10-09,0.055,0.9215,0.0235,-0.26275,META,Negative
2021-10-10,0.019,0.9263333333333333,0.05466666666666667,0.15156666666666668,META,Positive
2021-10-11,0.01575,0.92275,0.0615,0.21153750000000002,META,Positive
2021-10-12,0.09900000000000002,0.8773333333333334,0.023666666666666666,-0.43943333333333334,META,Negative
2021-10-13,0.092,0.875,0.033,-0.18288,META,Negative
2021-10-14,0.025875,0.853375,0.121,0.3272375,META,Positive
2021-10-15,0.06225,0.83575,0.10175000000000001,0.144175,META,Positive
2021-10-16,0.0,0.9235,0.0765,0.35015,META,Positive
2021-10-17,0.043166666666666666,0.8023333333333333,0.1545,0.6120833333333333,META,Positive
2021-10-18,0.0134,0.9189999999999999,0.06760000000000001,0.23406000000000002,META,Positive
2021-10-19,0.09875,0.8636666666666667,0.0375,-0.11509166666666666,META,Negative
2021-10-20,0.018789473684210526,0.8997894736842106,0.08142105263157895,0.23763157894736842,META,Positive
2021-10-21,0.08654545454545455,0.8391818181818181,0.07436363636363637,-0.018809090909090907,META,Neutral
2021-10-22,0.02126315789473684,0.8590526315789473,0.11973684210526316,0.26148421052631576,META,Positive
2021-10-23,0.029416666666666664,0.9198333333333334,0.050749999999999997,0.18157500000000001,META,Positive
2021-10-24,0.028181818181818183,0.8952727272727273,0.07654545454545456,0.11305454545454546,META,Positive
2021-10-25,0.0713404255319149,0.8048510638297873,0.12382978723404256,0.11999787234042553,META,Positive
2021-10-26,0.052083333333333336,0.8710416666666667,0.07683333333333334,0.1218875,META,Positive
2021-10-27,0.019,0.8953333333333333,0.08566666666666667,0.25716666666666665,META,Positive
2021-10-28,0.02776470588235294,0.8795686274509803,0.09266666666666666,0.1604921568627451,META,Positive
2021-10-29,0.028159999999999998,0.8553999999999999,0.11644,0.2868,META,Positive
2021-10-30,0.041999999999999996,0.8706363636363637,0.08745454545454545,0.24086363636363634,META,Positive
2021-10-31,0.02775,0.9722500000000001,0.0,-0.0625,META,Negative
2021-11-01,0.054625,0.880625,0.064625,0.12310000000000001,META,Positive
2021-11-02,0.027625,0.89,0.08225,0.2325125,META,Positive
2021-11-03,0.0275,0.8586666666666667,0.11383333333333334,0.26335000000000003,META,Positive
2021-11-04,0.03925000000000001,0.749,0.21175,0.40647500000000003,META,Positive
2021-11-05,0.032615384615384616,0.8544615384615385,0.11292307692307692,0.22166923076923076,META,Positive
2021-11-06,0.009333333333333334,0.9036666666666666,0.08700000000000001,0.48,META,Positive
2021-11-07,0.0344,0.8976,0.06799999999999999,0.16311,META,Positive
2021-11-08,0.03025,0.8435,0.12616666666666668,0.414225,META,Positive
2021-11-09,0.0216,0.8615999999999999,0.11679999999999999,0.39272,META,Positive
2021-11-10,0.04485714285714286,0.9147142857142858,0.04042857142857143,1.4285714285712712e-05,META,Neutral
2021-11-11,0.015,0.9506666666666667,0.034333333333333334,0.19796666666666665,META,Positive
2021-11-12,0.0,0.7765,0.2235,0.6294500000000001,META,Positive
2021-11-13,0.0,0.7978333333333333,0.2021666666666667,0.5752666666666667,META,Positive
2021-11-14,0.028875,0.9145,0.056625,0.06949999999999999,META,Positive
2021-11-15,0.0,0.9031666666666668,0.09683333333333333,0.27436666666666665,META,Positive
2021-11-16,0.05425,0.848,0.09775,0.174925,META,Positive
2021-11-17,0.0,0.9075,0.0925,0.6932499999999999,META,Positive
2021-11-18,0.0,0.9129999999999999,0.087,0.41764,META,Positive
2021-11-19,0.06266666666666666,0.9036666666666666,0.033666666666666664,0.0018666666666666716,META,Neutral
2021-11-20,0.02275,0.88675,0.0905,0.454075,META,Positive
2021-11-21,0.0235,0.935,0.042,0.148,META,Positive
2021-11-22,0.0,0.8862,0.11380000000000001,0.54626,META,Positive
2021-11-23,0.007666666666666666,0.8969999999999999,0.09533333333333333,0.5142833333333333,META,Positive
2021-11-24,0.0,0.858,0.14200000000000002,0.447175,META,Positive
2021-11-25,0.050666666666666665,0.7493333333333334,0.19999999999999998,0.5544333333333333,META,Positive
2021-11-26,0.0874,0.7687999999999999,0.14379999999999998,0.1896,META,Positive
2021-11-27,0.036333333333333336,0.7906666666666666,0.17300000000000001,0.7972666666666667,META,Positive
2021-11-28,0.011000000000000001,0.8889999999999999,0.09999999999999999,0.4513666666666667,META,Positive
2021-11-29,0.0,0.8332,0.1668,0.68696,META,Positive
2021-11-30,0.013,0.9249999999999999,0.062,0.27453333333333335,META,Positive
2021-12-01,0.11025,0.8472500000000001,0.042749999999999996,-0.137875,META,Negative
2021-12-02,0.024500000000000004,0.9129999999999999,0.0625,0.12001666666666667,META,Positive
2021-12-03,0.019454545454545454,0.9071818181818181,0.07336363636363635,0.1473,META,Positive
2021-12-04,0.0518,0.8507999999999999,0.0974,0.2955,META,Positive
2021-12-05,0.0,1.0,0.0,0.0,META,Neutral
2021-12-06,0.0,0.8924,0.1076,0.35686,META,Positive
2021-12-07,0.014666666666666666,0.9228333333333333,0.06241666666666667,0.10345,META,Positive
2021-12-08,0.030142857142857145,0.8525714285714285,0.1172857142857143,0.2922857142857143,META,Positive
2021-12-09,0.05433333333333333,0.86,0.08577777777777779,0.08636666666666667,META,Positive
2021-12-10,0.0512,0.8836,0.06520000000000001,0.03053999999999999,META,Neutral
2021-12-11,0.028,0.954,0.018,-0.05904999999999999,META,Negative
2021-12-13,0.0,0.8496666666666667,0.15033333333333335,0.6448333333333333,META,Positive
2021-12-14,0.08600000000000001,0.859,0.05466666666666666,0.04843333333333333,META,Neutral
2021-12-15,0.0,0.935125,0.064875,0.333475,META,Positive
2021-12-16,0.077,0.7946666666666666,0.12833333333333333,0.31315,META,Positive
2021-12-17,0.012142857142857144,0.8977142857142857,0.09014285714285715,0.23797142857142856,META,Positive
2021-12-18,0.0,0.9512,0.048799999999999996,0.25196,META,Positive
2021-12-19,0.0,0.9165,0.0835,0.2787,META,Positive
2021-12-20,0.033,0.8907999999999999,0.0762,0.2355,META,Positive
2021-12-21,0.009,0.9316666666666666,0.05933333333333333,0.47936666666666666,META,Positive
2021-12-22,0.01225,0.9185,0.06925,0.269125,META,Positive
2021-12-23,0.022799999999999997,0.9118,0.06539999999999999,0.17096000000000003,META,Positive
2021-12-24,0.0,0.7426666666666667,0.25733333333333336,0.6021666666666666,META,Positive
2021-12-25,0.0635,0.80275,0.1335,0.14865000000000003,META,Positive
2021-12-26,0.015555555555555557,0.9206666666666666,0.06377777777777778,0.17366666666666666,META,Positive
2021-12-27,0.013090909090909092,0.9275454545454545,0.059272727272727276,0.2406909090909091,META,Positive
2021-12-28,0.0284,0.875,0.0965,0.24827,META,Positive
2021-12-29,0.035333333333333335,0.8635555555555556,0.10133333333333333,0.2193,META,Positive
2021-12-30,0.0,0.938,0.062,0.4215,META,Positive
2021-12-31,0.005857142857142858,0.8995714285714286,0.09457142857142857,0.36019999999999996,META,Positive
2022-01-01,0.0,0.905,0.095,0.48594,META,Positive
2022-01-02,0.024375,0.915,0.060625000000000005,0.0445,META,Neutral
2022-01-03,0.0301,0.9021000000000001,0.06770000000000001,0.12410999999999998,META,Positive
2022-01-04,0.0425,0.8725,0.085,0.19410833333333333,META,Positive
2022-01-05,0.051,0.8115,0.1375,0.517825,META,Positive
2022-01-06,0.006125,0.911875,0.082,0.3353,META,Positive
2022-01-07,0.04586666666666666,0.8673333333333333,0.0868,0.19709333333333331,META,Positive
2022-01-08,0.0165,0.8805000000000001,0.103,0.5612999999999999,META,Positive
2022-01-09,0.026000000000000002,0.9366,0.0374,0.06369999999999998,META,Positive
2022-01-10,0.022307692307692306,0.8646923076923076,0.11299999999999999,0.26992307692307693,META,Positive
2022-01-11,0.052250000000000005,0.87075,0.07675,0.1689,META,Positive
2022-01-12,0.0195,0.8285,0.152,0.76,META,Positive
2022-01-13,0.034749999999999996,0.8395,0.12575,0.541625,META,Positive
2022-01-14,0.03233333333333333,0.9141666666666667,0.05333333333333334,0.11198333333333332,META,Positive
2022-01-15,0.05566666666666667,0.8546666666666667,0.08933333333333333,0.19449999999999998,META,Positive
2022-01-16,0.017333333333333333,0.8806666666666668,0.102,0.4422333333333333,META,Positive
2022-01-17,0.048,0.952,0.0,-0.10115,META,Negative
2022-01-18,0.0641111111111111,0.8247777777777778,0.111,0.2519222222222222,META,Positive
2022-01-19,0.0,0.9714,0.028599999999999997,0.09176,META,Positive
2022-01-20,0.0,0.854,0.146,0.4282333333333333,META,Positive
2022-01-21,0.055400000000000005,0.7832,0.1614,0.37532,META,Positive
2022-01-22,0.0,1.0,0.0,0.0,META,Neutral
2022-01-23,0.06999999999999999,0.8583333333333334,0.07166666666666667,-0.028916666666666674,META,Neutral
2022-01-24,0.0187,0.8568999999999999,0.1244,0.5652,META,Positive
2022-01-25,0.05818181818181818,0.8670000000000001,0.07500000000000001,0.0931090909090909,META,Positive
2022-01-26,0.03125,0.78725,0.1815,0.39585,META,Positive
2022-01-27,0.025555555555555557,0.877,0.09733333333333333,0.2545,META,Positive
2022-01-28,0.0396,0.8572,0.1031,0.32553,META,Positive
2022-01-29,0.02128571428571429,0.896,0.08285714285714285,0.28432857142857143,META,Positive
2022-01-30,0.02,0.8913333333333333,0.08866666666666667,0.41725555555555555,META,Positive
2022-01-31,0.0124,0.9018,0.0859,0.28759,META,Positive
2022-02-01,0.030090909090909092,0.9111818181818182,0.05872727272727273,0.12798181818181817,META,Positive
2022-02-02,0.07456428571428571,0.8593071428571428,0.06612142857142857,-0.010929285714285714,META,Neutral
2022-02-03,0.07228140703517588,0.8402914572864321,0.08742713567839196,0.04308492462311558,META,Neutral
2022-02-04,0.062296296296296294,0.848537037037037,0.08914814814814814,0.12472962962962963,META,Positive
2022-02-05,0.13006666666666666,0.7721333333333333,0.09780000000000001,-0.01926666666666666,META,Neutral
2022-02-06,0.050055555555555555,0.8377777777777777,0.11222222222222222,0.18997222222222224,META,Positive
2022-02-07,0.06802222222222222,0.8458,0.0860888888888889,0.048411111111111106,META,Neutral
2022-02-08,0.044000000000000004,0.86544,0.09051999999999999,0.15622,META,Positive
2022-02-09,0.04509090909090909,0.8709090909090909,0.08406060606060606,0.11406666666666668,META,Positive
2022-02-10,0.059888888888888894,0.7783333333333333,0.16166666666666668,0.29996666666666666,META,Positive
2022-02-11,0.046599999999999996,0.859,0.09446666666666667,0.17876666666666668,META,Positive
2022-02-12,0.0108,0.9266,0.0626,0.04737999999999998,META,Neutral
2022-02-13,0.0756,0.8714000000000001,0.0528,-0.043920000000000015,META,Neutral
2022-02-14,0.03628571428571429,0.9272857142857143,0.03642857142857143,-0.05977142857142855,META,Negative
2022-02-15,0.06974999999999999,0.8561875,0.0740625,0.11452499999999999,META,Positive
2022-02-16,0.07088235294117648,0.85,0.07911764705882353,0.001194117647058826,META,Neutral
2022-02-17,0.07033333333333333,0.8185555555555556,0.11077777777777778,0.21736666666666665,META,Positive
2022-02-18,0.07189999999999999,0.8439,0.08420000000000001,0.009689999999999999,META,Neutral
2022-02-19,0.0505,0.8979999999999999,0.0515,0.13752499999999998,META,Positive
2022-02-20,0.025124999999999998,0.844375,0.1305,0.41995,META,Positive
2022-02-21,0.0645,0.8736666666666667,0.06183333333333333,0.22368333333333335,META,Positive
2022-02-22,0.012846153846153847,0.910923076923077,0.07615384615384616,0.1933,META,Positive
2022-02-23,0.02668421052631579,0.879578947368421,0.09378947368421053,0.18023684210526317,META,Positive
2022-02-24,0.05550000000000001,0.9089,0.0356,-0.05902999999999999,META,Negative
2022-02-25,0.07994117647058824,0.8741176470588236,0.04588235294117647,0.007929411764705884,META,Neutral
2022-02-26,0.1238,0.7264,0.14939999999999998,0.2509,META,Positive
2022-02-27,0.09116666666666667,0.8316666666666667,0.07716666666666666,0.05825,META,Positive
2022-02-28,0.025125,0.908625,0.06625,0.1615375,META,Positive
2022-03-01,0.1915,0.8085,0.0,-0.23835,META,Negative
2022-03-02,0.013800000000000002,0.8916000000000001,0.09459999999999999,0.44496,META,Positive
2022-03-03,0.06999999999999999,0.8691666666666666,0.06083333333333333,0.14671666666666666,META,Positive
2022-03-04,0.1504,0.8243,0.0253,-0.06537,META,Negative
2022-03-05,0.13,0.8006,0.06939999999999999,-0.06414,META,Negative
2022-03-06,0.029666666666666664,0.924,0.046000000000000006,0.09720000000000001,META,Positive
2022-03-07,0.047999999999999994,0.8900588235294118,0.062,0.11914705882352941,META,Positive
2022-03-08,0.01925,0.95525,0.025625,0.022812500000000006,META,Neutral
2022-03-09,0.0395,0.8776666666666667,0.08283333333333333,0.124,META,Positive
2022-03-10,0.0,0.9696666666666666,0.030333333333333334,0.22393333333333332,META,Positive
2022-03-11,0.04963636363636364,0.8350909090909091,0.11527272727272728,0.20584545454545455,META,Positive
2022-03-12,0.041777777777777775,0.8695555555555555,0.08855555555555555,0.11922222222222224,META,Positive
2022-03-13,0.0,0.9397777777777778,0.060222222222222226,0.2617111111111111,META,Positive
2022-03-14,0.04828571428571428,0.8077142857142857,0.144,0.20429999999999998,META,Positive
2022-03-15,0.031625,0.919,0.0495,0.16115000000000002,META,Positive
2022-03-16,0.035444444444444445,0.8786666666666667,0.08588888888888889,0.17934444444444445,META,Positive
2022-03-17,0.016,0.9036666666666666,0.08022222222222222,0.2599666666666666,META,Positive
2022-03-18,0.0252,0.8834,0.09140000000000001,0.29016000000000003,META,Positive
2022-03-19,0.0,0.9045,0.09549999999999999,0.35595,META,Positive
2022-03-20,0.13966666666666666,0.8468333333333334,0.013499999999999998,-0.3672666666666667,META,Negative
2022-03-21,0.0407,0.8482,0.11100000000000002,0.24434,META,Positive
2022-03-22,0.03192857142857143,0.8655714285714285,0.10250000000000001,0.22522142857142854,META,Positive
2022-03-23,0.08399999999999999,0.877375,0.038625,-0.052362500000000006,META,Negative
2022-03-24,0.044111111111111115,0.8028888888888889,0.153,0.4529,META,Positive
2022-03-25,0.021133333333333334,0.9148666666666666,0.06393333333333334,0.23831333333333332,META,Positive
2022-03-26,0.012714285714285714,0.8347142857142857,0.15271428571428572,0.5314428571428571,META,Positive
2022-03-27,0.055,0.91525,0.03,-0.159025,META,Negative
2022-03-28,0.078,0.7645,0.1575,0.13329999999999997,META,Positive
2022-03-29,0.042249999999999996,0.855375,0.102375,0.323375,META,Positive
2022-03-30,0.02057142857142857,0.9098571428571428,0.06957142857142858,0.2786571428571429,META,Positive
2022-03-31,0.10314285714285713,0.8232857142857143,0.07342857142857143,0.12172857142857142,META,Positive
2022-04-01,0.0114,0.9372,0.0514,0.2514,META,Positive
2022-04-02,0.012666666666666666,0.9116666666666666,0.076,0.39503333333333335,META,Positive
2022-04-03,0.0395,0.8543333333333334,0.10616666666666667,0.37484999999999996,META,Positive
2022-04-04,0.04726666666666667,0.8172,0.13553333333333334,0.37465333333333334,META,Positive
2022-04-05,0.06057142857142857,0.8618571428571429,0.07757142857142858,0.19259285714285715,META,Positive
2022-04-06,0.08600000000000001,0.87,0.044000000000000004,-0.17213333333333333,META,Negative
2022-04-07,0.021444444444444447,0.900888888888889,0.07755555555555554,0.37764444444444445,META,Positive
2022-04-08,0.011600000000000001,0.8966,0.09179999999999999,0.34246,META,Positive
2022-04-09,0.014799999999999999,0.8882,0.097,0.40564,META,Positive
2022-04-10,0.0,0.8947142857142857,0.10528571428571427,0.5262428571428571,META,Positive
2022-04-11,0.0,0.9525,0.047499999999999994,0.1203,META,Positive
2022-04-12,0.07075000000000001,0.84775,0.08124999999999999,0.014600000000000002,META,Neutral
2022-04-13,0.043500000000000004,0.8950833333333333,0.06133333333333333,0.13075833333333334,META,Positive
2022-04-14,0.0,0.84175,0.15825,0.5487,META,Positive
2022-04-15,0.04025,0.9105,0.04925,0.185575,META,Positive
2022-04-16,0.0254,0.9007999999999999,0.0738,0.26674,META,Positive
2022-04-17,0.0,0.9530000000000001,0.047,0.24180000000000001,META,Positive
2022-04-18,0.036,0.81575,0.14850000000000002,0.4261,META,Positive
2022-04-19,0.054400000000000004,0.9094,0.0361,0.014639999999999997,META,Neutral
2022-04-20,0.028785714285714286,0.8801428571428571,0.09114285714285715,0.23357142857142857,META,Positive
2022-04-21,0.04636842105263158,0.9021052631578947,0.051526315789473684,0.1061842105263158,META,Positive
2022-04-22,0.037000000000000005,0.8822777777777778,0.08072222222222222,0.15387222222222222,META,Positive
2022-04-23,0.016916666666666667,0.9191666666666666,0.06391666666666666,0.19785,META,Positive
2022-04-24,0.020842105263157894,0.8860526315789474,0.09310526315789475,0.3026315789473684,META,Positive
2022-04-25,0.01840909090909091,0.9433181818181818,0.03827272727272728,0.06372727272727273,META,Positive
2022-04-26,0.04923529411764706,0.8934117647058823,0.057352941176470586,0.011782352941176473,META,Neutral
2022-04-27,0.08276612903225807,0.8317258064516129,0.08548387096774193,0.05153387096774194,META,Positive
2022-04-28,0.04765625,0.83925,0.11309375,0.142615625,META,Positive
2022-04-29,0.0145,0.9302857142857144,0.05521428571428571,0.13306428571428572,META,Positive
2022-04-30,0.043333333333333335,0.842,0.11466666666666665,0.3002666666666667,META,Positive
2022-05-01,0.009000000000000001,0.931,0.06,0.3053625,META,Positive
2022-05-02,0.035333333333333335,0.8704444444444444,0.09422222222222222,0.2768555555555556,META,Positive
2022-05-03,0.015200000000000002,0.892,0.0928,0.35828,META,Positive
2022-05-04,0.007454545454545455,0.8953636363636364,0.09718181818181817,0.2409,META,Positive
2022-05-05,0.037875000000000006,0.8592500000000001,0.103,0.2048625,META,Positive
2022-05-06,0.02666666666666667,0.8916666666666666,0.08133333333333334,0.2682333333333333,META,Positive
2022-05-07,0.10066666666666667,0.8513333333333333,0.04800000000000001,0.1307,META,Positive
2022-05-08,0.0432,0.9314,0.0256,-0.0040999999999999925,META,Neutral
2022-05-09,0.06571428571428571,0.8765714285714286,0.05771428571428572,-0.21284285714285714,META,Negative
2022-05-10,0.016285714285714285,0.8858571428571429,0.09757142857142857,0.4286428571428571,META,Positive
2022-05-11,0.0429,0.8852,0.07189999999999999,0.12036,META,Positive
2022-05-12,0.017375,0.9592499999999999,0.023375,0.1107,META,Positive
2022-05-13,0.03225,0.917,0.05025,0.024650000000000005,META,Neutral
2022-05-14,0.0,0.9259999999999999,0.074,0.30918,META,Positive
2022-05-15,0.03075,0.909,0.06025,0.04725,META,Neutral
2022-05-16,0.0335,0.8240000000000001,0.14225000000000002,0.21962500000000001,META,Positive
2022-05-17,0.0354,0.8375999999999999,0.1268,0.30016,META,Positive
2022-05-18,0.07189999999999999,0.8895,0.0386,-0.039189999999999996,META,Neutral
2022-05-19,0.05155555555555555,0.9246666666666665,0.023666666666666666,-0.022366666666666663,META,Neutral
2022-05-20,0.011333333333333334,0.8683333333333333,0.12066666666666666,0.6410666666666667,META,Positive
2022-05-21,0.06799999999999999,0.885,0.047,-0.012199999999999999,META,Neutral
2022-05-22,0.007166666666666666,0.8725,0.12016666666666669,0.47869999999999996,META,Positive
2022-05-23,0.07533333333333334,0.8386,0.08600000000000001,-0.033633333333333335,META,Neutral
2022-05-24,0.04680952380952381,0.8784761904761905,0.07480952380952381,0.1635095238095238,META,Positive
2022-05-25,0.06659999999999999,0.8545999999999999,0.0786,0.12919,META,Positive
2022-05-26,0.08759999999999998,0.8371999999999999,0.0754,0.0023400000000000087,META,Neutral
2022-05-27,0.0385,0.7775,0.184,0.524725,META,Positive
2022-05-28,0.0,0.675,0.325,0.7391,META,Positive
2022-05-29,0.0,0.967,0.033,0.1779,META,Positive
2022-05-30,0.029666666666666664,0.9349999999999999,0.035333333333333335,0.022266666666666674,META,Neutral
2022-05-31,0.018857142857142857,0.9471428571428572,0.033999999999999996,0.1115142857142857,META,Positive
2022-06-01,0.047749999999999994,0.8704999999999999,0.08191666666666667,0.22334166666666666,META,Positive
2022-06-02,0.043555555555555556,0.8467777777777777,0.10944444444444444,0.3189222222222222,META,Positive
2022-06-03,0.027249999999999996,0.8825000000000001,0.09025,0.246525,META,Positive
2022-06-04,0.0,0.965,0.035,0.1779,META,Positive
2022-06-05,0.02,0.874,0.106,0.25535,META,Positive
2022-06-06,0.04566666666666667,0.8836666666666666,0.07066666666666667,0.08413333333333332,META,Positive
2022-06-07,0.06420000000000001,0.8343999999999999,0.1014,0.20186,META,Positive
2022-06-08,0.015416666666666667,0.8875833333333333,0.09708333333333334,0.2930083333333333,META,Positive
2022-06-09,0.014,0.9291666666666667,0.05683333333333334,0.09208333333333334,META,Positive
2022-06-10,0.07033333333333333,0.8896666666666667,0.04,-0.10846666666666664,META,Negative
2022-06-11,0.0,0.946,0.054,0.3182,META,Positive
2022-06-12,0.039,0.9610000000000001,0.0,-0.2997,META,Negative
2022-06-13,0.014,0.9133333333333334,0.073,0.3525666666666667,META,Positive
2022-06-15,0.0,1.0,0.0,0.0,META,Neutral
2022-06-16,0.0,0.916,0.084,0.6369,META,Positive
2022-06-17,0.0,0.865,0.135,0.7116,META,Positive
2022-06-18,0.256,0.658,0.087,-0.5984,META,Negative
2022-06-21,0.026,0.9485,0.0255,-0.00425,META,Neutral
2022-06-23,0.0245,0.849,0.127,0.41355,META,Positive
2022-06-25,0.0,0.902,0.098,0.34,META,Positive
2022-06-26,0.0,1.0,0.0,0.0,META,Neutral
2022-07-01,0.093,0.907,0.0,-0.6249,META,Negative
2022-07-02,0.0,0.699,0.301,0.7845,META,Positive
2022-07-04,0.164,0.8360000000000001,0.0,-0.2997,META,Negative
2022-07-07,0.0625,0.8445,0.093,0.09755000000000003,META,Positive
2022-07-08,0.0,1.0,0.0,0.0,META,Neutral
2022-07-09,0.153,0.847,0.0,-0.6908,META,Negative
2022-07-11,0.0,0.955,0.045,0.2023,META,Positive
2022-07-15,0.0,0.888,0.112,0.6478,META,Positive
2022-07-18,0.0,1.0,0.0,0.0,META,Neutral
2022-07-19,0.0,0.76,0.24,0.908,META,Positive
2022-07-20,0.417,0.583,0.0,-0.6124,META,Negative
2022-07-21,0.0,0.956,0.044,0.1779,META,Positive
2022-07-22,0.0,0.869,0.131,0.6808,META,Positive
2022-07-26,0.0,1.0,0.0,0.0,META,Neutral
2022-07-27,0.0,0.867,0.133,0.6908,META,Positive
2022-07-28,0.073,0.8345,0.093,0.20725000000000002,META,Positive
2022-07-31,0.0,0.963,0.037,0.1779,META,Positive
2022-08-01,0.375,0.625,0.0,-0.969,META,Negative
2022-08-02,0.0,0.691,0.309,0.7003,META,Positive
2022-08-03,0.0,1.0,0.0,0.0,META,Neutral
2022-08-05,0.0,1.0,0.0,0.0,META,Neutral
2022-08-07,0.0,1.0,0.0,0.0,META,Neutral
2022-08-09,0.0,0.841,0.159,0.7184,META,Positive
2022-08-11,0.018,0.95,0.032,0.148,META,Positive
2022-08-16,0.0,0.879,0.121,0.5719,META,Positive
2022-08-17,0.0,0.939,0.061,0.34,META,Positive
2022-08-19,0.0,0.826,0.174,0.7783,META,Positive
2022-08-23,0.0,0.919,0.081,0.4588,META,Positive
2022-08-24,0.0,0.938,0.062,0.4019,META,Positive
2022-08-25,0.25333333333333335,0.6970000000000001,0.04966666666666667,-0.07170000000000003,META,Negative
2022-08-26,0.173,0.827,0.0,-0.3182,META,Negative
2022-09-02,0.0,0.923,0.077,0.4588,META,Positive
2022-09-07,0.0,0.898,0.102,0.6124,META,Positive
2022-09-08,0.0,0.957,0.043,0.1531,META,Positive
2022-09-14,0.08349999999999999,0.85875,0.057749999999999996,0.043025000000000035,META,Neutral
2022-09-15,0.0,1.0,0.0,0.0,META,Neutral
2022-09-16,0.217,0.783,0.0,-0.516,META,Negative
2022-09-18,0.188,0.812,0.0,-0.6037,META,Negative
2022-09-19,0.0,0.859,0.141,0.6037,META,Positive
2022-09-20,0.0,0.941,0.059,0.6704,META,Positive
2022-09-21,0.1045,0.761,0.1345,0.15930000000000002,META,Positive
2022-09-22,0.07233333333333333,0.8686666666666666,0.059,0.1879333333333333,META,Positive
2022-09-25,0.114,0.886,0.0,-0.7096,META,Negative
2022-09-29,0.163,0.689,0.148,-0.0516,META,Negative
